,ТР,Т воздуха на вх. в ГТУ (фильтр.),Р воздуха за КГГ (фильтр.),Т за СТ (т.1),Т за СТ (т.2),Т за СТ (т.3),Т за СТ (т.4),Т за СТ (т.5),Т за СТ (т.6),Т за СТ (т.7),Т за СТ (т.8),Т за СТ (т.9),Т за СТ (т.10),Т за СТ (т.11),Т за СТ (т.12),Т за ГГ (т.1),Т за ГГ (т.2),Т за ГГ на запуске (т.1),Т за ГГ на запуске (т.2),Т в. на входе К ГГ,Т ТГ перед ДГ,Т м. на сливе ШП,Т м. на сливе РП,Т м. на входе Д,Т м. на выходе из СТ,Р м. на входе ,Р суфлирования,Р ТГ перед ДГ,Т в ЩА,Вибр.Д в зоне ПП,Вибр. Д в зоне ЗП,Положение ДГ,Осевая сила (расч.),Обороты КВД 1,Обороты СТ 1,Обороты КВД 2,Обороты СТ 2,Положение ВНА,Т газа за ГГ (ср.),Т газа за СТ (ср.),Т газа за СТ (ср.).1,Anomaly_Class
1602,02:40:02.091,"13,87045","0,1080824","20,3998","18,61648","18,81994","18,4","18,6","18,4","18,3","17,9","17,9","18,61648","18,51475","20,3999","20,7528","20,44761","22,58373","22,68565","13,25389","19,41917","21,53999","22,42226","21,1091","20,7781","149,9425","2,279228","2,966259","18,84698","0,429399","0,1451339","0,4507455","0,9603296","2422,288",0,"2422,381",0,"-45,42282","20,75281","18,7368",,1
1603,02:40:02.111,"13,87045","0,1080824","20,3998","18,61648","18,81994","18,4","18,6","18,4","18,3","17,9","17,9","18,61648","18,51475","20,3999","20,7528","20,44761","22,58373","22,68565","13,25389","19,41917","21,53999","22,42226","21,1091","20,7781","149,9425","2,279228","2,966259","18,84698","0,429399","0,1451339","0,4507455","0,9603296","2422,288",0,"2422,381",0,"-45,42282","20,75281","18,7368",,1
1604,02:40:02.131,"13,87045","0,1080865","20,3999","18,61648","18,81994","18,4","18,6","18,4","18,3","17,9","17,9","18,61648","18,51475","20,39995","20,7528","20,44761","22,58383","22,68565","13,25137","19,42003","21,54479","22,42985","21,10674","20,77307","149,9249","2,2705","2,842665","18,84159","0,4309892","0,1467234","0,454598","0,9602979","2422,473",0,"2422,584",0,"-45,42277","20,75281","18,73734",,1
1605,02:40:02.151,"13,87045","0,1080799","20,39997","18,61648","18,81994","18,4","18,6","18,4","18,3","17,9","17,9","18,61648","18,51475","20,39999","20,7528","20,44761","22,5839","22,68565","13,24948","19,423","21,54839","22,44018","21,10497","20,7693","149,9117","2,265499","2,842665","18,83755","0,4321818","0,1455982","0,4391879","0,9602964","2422,764",0,"2422,951",0,"-45,42272","20,75281","18,73804",,1
1606,02:40:02.171,"13,87045","0,1080756","20,39999","18,61648","18,81994","18,4","18,6","18,4","18,3","17,9","17,9","18,61648","18,51475","20,39999","20,7528","20,44761","22,58392","22,68565","13,24916","19,42426","21,54899","22,44344","21,10467","20,77793","149,9095","2,262091","3,089853","18,83688","0,4323806","0,1485005","0,4507455","0,9603437","2422,764",0,"2423,206",0,"-45,42839","20,75281","18,73827",,1
1607,02:40:02.191,"13,87045","0,1080637","20,39999","18,61648","18,81994","18,4","18,6","18,4","18,3","17,9","17,9","18,61648","18,51475","20,4","20,7528","20,44761","22,58392","22,68565","13,24901","19,4249","21,54929","22,44508","21,10453","20,78224","149,9084","2,260386","3,089853","18,83654","0,43248","0,1499516","0,4507455","0,9604331","2422,764",0,"2423,206",0,"-45,43122","20,75281","18,73845",,1
1608,02:40:02.211,"13,87045","0,1080482","20,4","18,61648","18,81994","18,4","18,6","18,4","18,3","17,9","17,95","18,61648","18,51475","20,4","20,7528","20,44761","22,58392","22,68565","13,24893","19,4229","21,55408","22,45053","21,09518","20,77977","149,8986","2,253355","2,842665","18,83638","0,4309848","0,1506772","0,4507455","0,9605536","2423,593",0,"2423,59",0,"-45,43264","20,75281","18,73858",,1
1609,02:40:02.231,"13,87045","0,1080501","20,4","18,61648","18,81994","18,4","18,6","18,4","18,3","17,9","17,975","18,61648","18,51475","20,4","20,7528","20,44761","22,58393","22,68565","13,24889","19,42189","21,55647","22,45325","21,0905","20,77853","149,8937","2,249839","2,842665","18,83629","0,4302372","0,15104","0,4507455","0,9606088","2423,593",0,"2423,59",0,"-45,43334","20,75281","18,73972",,1
1610,02:40:02.251,"13,87045","0,1080607","20,4","18,61648","18,81994","18,4","18,6","18,4","18,3","17,9","17,9875","18,61648","18,51475","20,4","20,7528","20,44761","22,58393","22,68565","13,24887","19,42139","21,56694","22,46388","21,08817","20,77329","149,882","2,244991","3,089853","18,83625","0,4298634","0,1481315","0,4430404","0,960591","2423,864",0,"2423,673",0,"-45,4337","20,75281","18,74109",,1
1611,02:40:02.271,"13,87045","0,1080607","20,4","18,61648","18,81994","18,4","18,6","18,4","18,3","17,9","17,9875","18,61648","18,51475","20,4","20,7528","20,44761","22,58393","22,68565","13,24887","19,42139","21,56694","22,46388","21,08817","20,77329","149,882","2,244991","3,089853","18,83625","0,4298634","0,1481315","0,4430404","0,960591","2423,864",0,"2423,673",0,"-45,4337","20,75281","18,74109",,1
1612,02:40:02.291,"13,87045","0,1080927","20,4","18,61648","18,81994","18,475","18,6","18,45","18,3","17,9","17,99688","18,61648","18,59105","20,4","20,7528","20,44761","22,58393","22,68565","13,24885","19,42102","21,5748","22,46722","21,09337","20,77398","149,8732","2,241355","2,966259","18,83622","0,4272656","0,1482676","0,4507455","0,9604035","2424,258",0,"2424,4",0,"-45,43396","20,75281","18,74558",,1
1613,02:40:02.311,"13,87045","0,1080927","20,4","18,61648","18,81994","18,475","18,6","18,45","18,3","17,9","17,99688","18,61648","18,59105","20,4","20,7528","20,44761","22,58393","22,68565","13,24885","19,42102","21,5748","22,46722","21,09337","20,77398","149,8732","2,241355","2,966259","18,83622","0,4272656","0,1482676","0,4507455","0,9604035","2424,258",0,"2424,4",0,"-45,43396","20,75281","18,74558",,1
1614,02:40:02.331,"13,87045","0,1081013","20,4","18,61648","18,81994","18,4875","18,6","18,475","18,3","17,9","17,99844","18,61648","18,60376","20,4","20,7528","20,44761","22,58393","22,68565","13,20277","19,42096","21,57147","22,47087","21,09423","20,77564","149,8717","2,237659","2,966259","18,83621","0,4268327","0,1467453","0,4468929","0,9603091","2424,454",0,"2424,523",0,"-45,43401","20,75281","18,75014",,1
1615,02:40:02.351,"13,87045","0,1081174","20,4","18,61648","18,81994","18,49688","18,6","18,49375","18,3","17,9","17,99961","18,61648","18,6133","20,4","20,7528","20,52391","22,58393","22,68565","13,1682","19,42323","21,58289","22,47824","21,09489","20,77688","149,8706","2,231798","2,719071","18,83621","0,4272804","0,1502384","0,4468929","0,9602007","2424,875",0,"2424,918",0,"-45,43404","20,75281","18,75855",,1
1616,02:40:02.371,"13,87045","0,1081233","20,4","18,61648","18,81994","18,49844","18,6","18,49688","18,3","17,9","17,99981","18,61648","18,61489","20,4","20,7528","20,53662","22,58393","22,68565","13,16244","19,42438","21,58943","22,48564","21,09499","20,79097","149,8704","2,226701","2,966259","18,83621","0,4268401","0,1477308","0,4507455","0,9601211","2424,875",0,"2425,138",0,"-45,43289","20,75281","18,76175",,1
1617,02:40:02.391,"13,87045","0,1081262","20,4","18,61648","18,81994","18,49922","18,6","18,49844","18,3","17,9","17,9999","18,61648","18,61568","20,4","20,7528","20,54298","22,58393","22,68565","13,15956","19,42495","21,58806","22,48935","21,08577","20,79802","149,8611","2,224153","2,966259","18,81466","0,425075","0,1495668","0,454598","0,9601486","2425,425",0,"2425,383",0,"-45,43232","20,75281","18,76429",,1
1618,02:40:02.411,"13,87045","0,1081374","20,4","18,61648","18,81994","18,49961","18,6","18,49922","18,3","17,9","17,99995","18,61648","18,61608","20,4","20,7528","20,54616","22,58393","22,73652","13,15812","19,42292","21,58738","22,4912","21,08116","20,79228","149,8564","2,218244","2,842665","18,80388","0,4241924","0,1504848","0,454598","0,9601102","2425,674",0,"2425,383",0,"-45,43203","20,75281","18,76627",,1
1619,02:40:02.431,"13,87045","0,1081429","20,4","18,61648","18,81994","18,49981","18,6","18,49961","18,3","17,9","17,99998","18,61648","18,61628","20,4","20,7528","20,54775","22,58393","22,76195","13,1574","19,42191","21,58703","22,49212","21,07886","20,78942","149,854","2,215289","2,842665","18,79849","0,4237511","0,1509438","0,454598","0,960065","2425,674",0,"2425,383",0,"-45,43188","20,75281","18,76778",,1
1620,02:40:02.451,"13,87045","0,1081554","20,4","18,61648","18,81994","18,4999","18,6","18,49981","18,3","17,9","17,99999","18,61648","18,61638","20,4","20,7528","20,54854","22,58393","22,77467","13,15704","19,4214","21,58686","22,49722","21,07771","20,78798","149,8529","2,215357","2,719071","18,7958","0,4235305","0,1480834","0,4507455","0,9599866","2425,754",0,"2425,908",0,"-45,43181","20,75281","18,76892",,1
1621,02:40:02.471,"13,87045","0,1081712","20,4","18,61648","18,81994","18,49995","18,65","18,4999","18,3","17,9","17,99999","18,61648","18,61643","20,4","20,7528","20,54894","22,58393","22,78103","13,15686","19,42578","21,59605","22,49977","21,08177","20,79189","149,8523","2,215391","2,719071","18,79445","0,4218752","0,1466533","0,4468929","0,9598337","2426,105",0,"2426,183",0,"-45,43178","20,75281","18,76979",,1
1622,02:40:02.491,"13,87045","0,1081695","20,4","18,61648","18,81994","18,49998","18,675","18,49995","18,35","17,9",18,"18,61648","18,61646","20,4","20,7528","20,54914","22,58393","22,78421","13,15677","19,42797","21,60065","22,50104","21,0838","20,79385","149,852","2,209228","2,842665","18,79378","0,4241375","0,1459382","0,4507455","0,9597862","2426,238",0,"2426,349",0,"-45,43176","20,75281","18,77149",,1
1623,02:40:02.511,"13,87045","0,1081686","20,4","18,61648","18,81994","18,49999","18,6875","18,49998","18,375","17,9",18,"18,61648","18,61647","20,4","20,7528","20,54924","22,58393","22,7858","13,15673","19,42907","21,60295","22,51095","21,09409","20,79483","149,8611","2,206147","3,089853","18,79344","0,4252686","0,1471256","0,4584505","0,9597769","2426,462",0,"2426,428",0,"-45,43175","20,75281","18,77434",,1
1624,02:40:02.531,"13,87045","0,1081686","20,4","18,61648","18,81994","18,49999","18,6875","18,49998","18,375","17,9",18,"18,61648","18,61647","20,4","20,7528","20,54924","22,58393","22,7858","13,15673","19,42907","21,60295","22,51095","21,09409","20,79483","149,8611","2,206147","3,089853","18,79344","0,4252686","0,1471256","0,4584505","0,9597769","2426,462",0,"2426,428",0,"-45,43175","20,75281","18,77434",,1
1625,02:40:02.551,"13,87045","0,1081487","20,4","18,61648","18,81994","18,5","18,69688","18,49999","18,39375","17,9",18,"18,61648","18,61648","20,4","20,7528","20,54931","22,66022","22,78699","13,15669","19,42641","21,60931","22,51374","21,08789","20,79325","149,8494","2,199201","3,089853","18,79319","0,4253445","0,1480161","0,4468929","0,9599129","2426,844",0,"2426,936",0,"-45,42638","20,75281","18,77982",,1
1626,02:40:02.571,"13,87045","0,1081389","20,4","18,61648","18,81994","18,5","18,69844","18,5","18,39687","17,9",18,"18,61648","18,61648","20,4","20,7528","20,54933","22,67294","22,78719","13,15669","19,42597","21,60728","22,51266","21,08686","20,79453","149,832","2,196498","3,089853","18,79315","0,4258721","0,1512544","0,4468929","0,9599921","2427,118",0,"2427,116",0,"-45,42371","20,75281","18,78195",,1
1627,02:40:02.591,"13,87045","0,1081244","20,4","18,61648","18,81994","18,5","18,69922","18,5","18,39844","17,9",18,"18,61648","18,61648","20,4","20,7528","20,54933","22,6793","22,78728","13,15668","19,42806","21,60626","22,51213","21,08634","20,79979","149,8233","2,195147","3,089853","18,79313","0,424591","0,1513286","0,4468929","0,9600487","2427,118",0,"2427,116",0,"-45,42237","20,75281","18,78364",,1
1628,02:40:02.611,"13,87045","0,1081075","20,4","18,61648","18,81994","18,5","18,69961","18,5","18,39922","17,9",18,"18,61648","18,61648","20,4","20,7528","20,54934","22,68248","22,78733","13,15668","19,42911","21,60575","22,51186","21,08609","20,80243","149,819","2,194471","3,089853","18,79311","0,4239504","0,1513657","0,4468929","0,9601712","2427,118",0,"2427,116",0,"-45,4217","20,75281","18,78496",,1
1629,02:40:02.631,"13,87045","0,1081087","20,4","18,61648","18,8708","18,5","18,69981","18,5","18,39961","17,95",18,"18,61648","18,61648","20,4","20,80366","20,54934","22,68407","22,78736","13,14516","19,425","21,61013","22,52099","21,0906","20,79911","149,826","2,189499","2,842665","18,79311","0,42672","0,1513842","0,4314829","0,9602367","2427,822",0,"2427,727",0,"-45,42136","20,75281","18,78598",,1
1630,02:40:02.651,"13,87045","0,1080996","20,4","18,61648","18,89624","18,5","18,6999","18,5","18,3998","17,975",18,"18,61648","18,61648","20,4","20,82909","20,54934","22,68486","22,78737","13,1394","19,42295","21,61233","22,52555","21,09285","20,79746","149,8296","2,187012","2,842665","18,79311","0,4281048","0,1513935","0,4314829","0,9603145","2427,822",0,"2427,727",0,"-45,4212","20,75917","18,78885",,1
1631,02:40:02.671,"13,87045","0,1080854","20,4","18,61648","18,90895","18,5","18,69995","18,5","18,3999","17,9875",18,"18,61648","18,61648","20,4","20,84181","20,54934","22,68526","22,78738","13,13652","19,42656","21,61342","22,52784","21,09398","20,80126","149,8314","2,185769","2,842665","18,79311","0,4287972","0,154488","0,454598","0,9604188","2427,977",0,"2428,102",0,"-45,42111","20,77189","18,79206",,1
1632,02:40:02.691,"13,87045","0,1080854","20,4","18,61648","18,90895","18,5","18,69995","18,5","18,3999","17,9875",18,"18,61648","18,61648","20,4","20,84181","20,54934","22,68526","22,78738","13,13652","19,42656","21,61342","22,52784","21,09398","20,80126","149,8314","2,185769","2,842665","18,79311","0,4287972","0,154488","0,454598","0,9604188","2427,977",0,"2428,102",0,"-45,42111","20,77189","18,79206",,1
1633,02:40:02.711,"13,87045","0,1080687","20,4","18,61648","18,91531","18,5","18,69998","18,5","18,39995","17,99375",18,"18,61648","18,61648","20,4","20,84817","20,54934","22,68546","22,78738","13,13508","19,42373","21,60933","22,52435","21,09454","20,80316","149,8322","2,182058","2,842665","18,79311","0,4291434","0,1560352","0,4430404","0,9605466","2428,251",0,"2428,341",0,"-45,42107","20,78937","18,79499",,1
1634,02:40:02.731,"13,87045","0,1080603","20,4","18,61648","18,91849","18,5","18,69999","18,5","18,39997","17,99688",18,"18,66734","18,61648","20,4","20,85135","20,54934","22,68555","22,78738","13,13436","19,42231","21,60729","22,5226","21,09482","20,80411","149,8141","2,180202","3,089853","18,79311","0,4293165","0,153719","0,4507455","0,9606482","2428,381",0,"2428,471",0,"-45,42105","20,81003","18,79746",,1
1635,02:40:02.751,"13,87045","0,1080658","20,4","18,61648","18,92008","18,5","18,7","18,5","18,39999","17,99844",18,"18,69278","18,61648","20,4","20,85294","20,54934","22,6856","22,78738","13,134","19,4216","21,60627","22,53099","21,09496","20,7907","149,8051","2,179274","3,089853","18,79311","0,429403","0,1541058","0,4430404","0,9607179","2428,464",0,"2428,563",0,"-45,42104","20,82632","18,8005",,1
1636,02:40:02.771,"13,87045","0,1080878","20,4","18,61648","18,92087","18,5","18,7","18,5","18,39999","17,99922",18,"18,70549","18,61648","20,4","20,85373","20,54934","22,68563","22,78738","13,13382","19,42356","21,61039","22,53056","21,09503","20,79788","149,8099","2,174175","3,089853","18,79311","0,4294463","0,1542992","0,4468929","0,9606764","2428,745",0,"2428,825",0,"-45,41799","20,83745","18,80338",,1
1637,02:40:02.791,"13,87045","0,1081085","20,4","18,61648","18,92127","18,5","18,7","18,5","18,4","17,99961",18,"18,71185","18,61648","20,4","20,85413","20,54934","22,68564","22,78738","13,13373","19,42455","21,61246","22,53034","21,08579","20,80147","149,8122","2,171626","2,966259","18,79311","0,427923","0,1543959","0,4468929","0,9605746","2429,174",0,"2429,053",0,"-45,41647","20,84449","18,80584",,1
1638,02:40:02.811,"13,87045","0,108124","20,4","18,61648","18,92157","18,5","18,7","18,5","18,4","17,9999",18,"18,71662","18,61648","20,4","20,85443","20,54934","22,68565","22,78738","13,13366","19,42181","21,614","22,53017","21,08582","20,79259","149,814","2,168169","2,966259","18,79311","0,4244632","0,1544685","0,4468929","0,9603314","2429,54",0,"2429,447",0,"-45,41532","20,85127","18,8094",,1
1639,02:40:02.831,"13,87045","0,1081169","20,4","18,61648","18,92162","18,5","18,7","18,5","18,4","17,99995",18,"18,71741","18,61648","20,4","20,85448","20,54934","22,68565","22,78738","13,13365","19,42135","21,6189","22,53015","21,0951","20,78957","149,8143","2,167078","2,966259","18,79311","0,4269764","0,1560255","0,4391879","0,960299","2429,651",0,"2429,447",0,"-45,41513","20,85271","18,81061",,1
1640,02:40:02.851,"13,87045","0,1081134","20,4","18,61648","18,92164","18,5","18,7","18,5","18,4","17,99998",18,"18,71781","18,61648","20,4","20,8545","20,54934","22,68565","22,78738","13,13365","19,42112","21,62135","22,53013","21,09974","20,78806","149,8145","2,166533","2,966259","18,79311","0,428233","0,156804","0,4391879","0,9603367","2429,651",0,"2429,447",0,"-45,41504","20,85353","18,81154",,1
1641,02:40:02.871,"13,87045","0,1081116","20,4","18,61648","18,92166","18,5","18,7","18,5","18,4","17,99999",18,"18,71801","18,61648","20,4","20,85452","20,54934","22,68565","22,78738","13,13364","19,42101","21,62257","22,53013","21,09742","20,79656","149,8145","2,16317","2,966259","18,79311","0,4273163","0,1556483","0,4584505","0,9603825","2429,93",0,"2429,998",0,"-45,41499","20,85396","18,81225",,1
1642,02:40:02.891,"13,87045","0,1081107","20,4","18,61648","18,92166","18,5","18,7","18,5","18,4","17,99999",18,"18,71811","18,61648","20,4","20,85452","20,54934","22,68565","22,78738","13,13364","19,42095","21,61855","22,52549","21,09626","20,79156","149,8238","2,161489","2,966259","18,79311","0,426858","0,1550705","0,4430404","0,9604189","2430,012",0,"2430,17",0,"-45,41496","20,85423","18,81278",,1
1643,02:40:02.911,"13,87045","0,1081107","20,4","18,61648","18,92166","18,5","18,7","18,5","18,4","17,99999",18,"18,71811","18,61648","20,4","20,85452","20,54934","22,68565","22,78738","13,13364","19,42095","21,61855","22,52549","21,09626","20,79156","149,8238","2,161489","2,966259","18,79311","0,426858","0,1550705","0,4430404","0,9604189","2430,012",0,"2430,17",0,"-45,41496","20,85423","18,81278",,1
1644,02:40:02.932,"13,87045","0,1081103","20,4","18,61648","18,92167","18,5","18,7","18,5","18,4",18,18,"18,71816","18,61648","20,4","20,85452","20,54934","22,68565","22,78738","13,13364","19,42092","21,62581","22,52317","21,10032","20,78905","149,8192","2,160648","2,966259","18,79311","0,4266289","0,1547816","0,4468929","0,9604439","2430,311",0,"2430,422",0,"-45,41495","20,85438","18,81319",,1
1645,02:40:02.951,"13,87045","0,1081101","20,4","18,61648","18,92167","18,5","18,7","18,5","18,4",18,18,"18,71819","18,61648","20,4","20,85452","20,6002","22,68565","22,78738","13,13364","19,42091","21,62944","22,52665","21,10699","20,7878","149,8169","2,158683","2,966259","18,79311","0,4265143","0,1546371","0,4468929","0,9604596","2430,45",0,"2430,515",0,"-45,4265","20,85445","18,81349",,1
1646,02:40:02.971,"13,87045","0,10811","20,4","18,61648","18,92167","18,5","18,7","18,5","18,4",18,18,"18,7182","18,61648","20,4","20,85453","20,62564","22,68565","22,78738","13,1682","19,4209","21,62662","22,52838","21,11032","20,78718","149,7879","2,1577","3,213447","18,79311","0,426457","0,1545649","0,4468929","0,9604692","2430,633",0,"2430,754",0,"-45,43227","20,85449","18,81371",,1
